### var1 :  el_sc_eta 
### var2 :  el_pt 
  -2.500	  -2.000	 +10.000	 +15.000	0.484	0.011	0.697	0.022	0.478	0.482	0.687	0.699
  -2.000	  -1.566	 +10.000	 +15.000	0.544	0.015	0.685	0.019	0.528	0.579	0.624	0.687
  -1.566	  -1.444	 +10.000	 +15.000	0.510	0.023	0.648	0.044	0.510	0.511	0.516	0.654
  -1.444	  -0.800	 +10.000	 +15.000	0.571	0.007	0.641	0.012	0.571	0.636	0.675	0.642
  -0.800	  +0.000	 +10.000	 +15.000	0.672	0.008	0.736	0.012	0.671	0.681	0.697	0.730
  +0.000	  +0.800	 +10.000	 +15.000	0.665	0.008	0.744	0.011	0.661	0.664	0.706	0.743
  +0.800	  +1.444	 +10.000	 +15.000	0.569	0.007	0.638	0.012	0.570	0.576	0.629	0.644
  +1.444	  +1.566	 +10.000	 +15.000	0.516	0.031	0.612	0.040	0.477	0.498	0.577	0.612
  +1.566	  +2.000	 +10.000	 +15.000	0.459	0.010	0.604	0.017	0.459	0.479	0.568	0.604
  +2.000	  +2.500	 +10.000	 +15.000	0.454	0.013	0.721	0.018	0.462	0.444	0.642	0.720
  -2.500	  -2.000	 +15.000	 +20.000	0.892	0.005	0.951	0.006	0.892	0.890	0.947	0.952
  -2.000	  -1.566	 +15.000	 +20.000	0.930	0.004	0.957	0.005	0.929	0.931	0.956	0.958
  -1.566	  -1.444	 +15.000	 +20.000	0.881	0.009	0.926	0.013	0.882	0.920	0.942	0.935
  -1.444	  -0.800	 +15.000	 +20.000	0.920	0.002	0.945	0.003	0.920	0.919	0.944	0.946
  -0.800	  +0.000	 +15.000	 +20.000	0.916	0.002	0.946	0.003	0.916	0.917	0.950	0.944
  +0.000	  +0.800	 +15.000	 +20.000	0.911	0.002	0.951	0.003	0.908	0.907	0.948	0.950
  +0.800	  +1.444	 +15.000	 +20.000	0.913	0.002	0.933	0.004	0.913	0.915	0.935	0.933
  +1.444	  +1.566	 +15.000	 +20.000	0.878	0.009	0.914	0.014	0.878	0.929	0.890	0.914
  +1.566	  +2.000	 +15.000	 +20.000	0.891	0.004	0.935	0.005	0.891	0.891	0.929	0.936
  +2.000	  +2.500	 +15.000	 +20.000	0.838	0.006	0.950	0.005	0.834	0.828	0.926	0.949
  -2.500	  -2.000	 +20.000	 +25.000	0.929	0.002	0.974	0.002	0.929	0.930	0.968	0.975
  -2.000	  -1.566	 +20.000	 +25.000	0.970	0.001	0.974	0.002	0.970	0.970	0.977	0.974
  -1.566	  -1.444	 +20.000	 +25.000	0.949	0.003	0.961	0.005	0.949	0.971	0.955	0.962
  -1.444	  -0.800	 +20.000	 +25.000	0.940	0.001	0.948	0.002	0.940	0.941	0.945	0.948
  -0.800	  +0.000	 +20.000	 +25.000	0.936	0.001	0.943	0.001	0.936	0.936	0.942	0.944
  +0.000	  +0.800	 +20.000	 +25.000	0.927	0.001	0.945	0.001	0.927	0.927	0.945	0.945
  +0.800	  +1.444	 +20.000	 +25.000	0.938	0.001	0.947	0.002	0.937	0.938	0.944	0.947
  +1.444	  +1.566	 +20.000	 +25.000	0.950	0.003	0.959	0.005	0.947	0.949	0.945	0.958
  +1.566	  +2.000	 +20.000	 +25.000	0.959	0.001	0.972	0.002	0.959	0.978	0.970	0.973
  +2.000	  +2.500	 +20.000	 +25.000	0.902	0.002	0.965	0.003	0.902	0.904	0.967	0.966
  -2.500	  -2.000	 +25.000	 +30.000	0.960	0.001	0.978	0.002	0.960	0.960	0.982	0.978
  -2.000	  -1.566	 +25.000	 +30.000	0.982	0.001	0.986	0.001	0.982	0.983	0.985	0.986
  -1.566	  -1.444	 +25.000	 +30.000	0.959	0.002	0.969	0.003	0.959	0.975	0.960	0.971
  -1.444	  -0.800	 +25.000	 +30.000	0.952	0.001	0.955	0.001	0.951	0.951	0.958	0.955
  -0.800	  +0.000	 +25.000	 +30.000	0.945	0.001	0.943	0.001	0.945	0.947	0.946	0.943
  +0.000	  +0.800	 +25.000	 +30.000	0.934	0.001	0.947	0.001	0.935	0.935	0.944	0.947
  +0.800	  +1.444	 +25.000	 +30.000	0.952	0.001	0.954	0.001	0.952	0.954	0.957	0.954
  +1.444	  +1.566	 +25.000	 +30.000	0.963	0.002	0.974	0.003	0.963	0.982	0.957	0.975
  +1.566	  +2.000	 +25.000	 +30.000	0.977	0.001	0.981	0.001	0.977	0.980	0.980	0.981
  +2.000	  +2.500	 +25.000	 +30.000	0.943	0.001	0.979	0.001	0.943	0.944	0.978	0.980
  -2.500	  -2.000	 +30.000	 +50.000	0.981	0.001	0.989	0.001	0.981	0.981	0.987	0.988
  -2.000	  -1.566	 +30.000	 +50.000	0.989	0.001	0.992	0.001	0.989	0.989	0.993	0.992
  -1.566	  -1.444	 +30.000	 +50.000	0.975	0.001	0.983	0.001	0.975	0.978	0.986	0.983
  -1.444	  -0.800	 +30.000	 +50.000	0.971	0.001	0.977	0.001	0.971	0.971	0.977	0.977
  -0.800	  +0.000	 +30.000	 +50.000	0.969	0.001	0.975	0.001	0.969	0.969	0.975	0.976
  +0.000	  +0.800	 +30.000	 +50.000	0.960	0.001	0.977	0.001	0.960	0.960	0.977	0.977
  +0.800	  +1.444	 +30.000	 +50.000	0.973	0.001	0.978	0.001	0.973	0.973	0.977	0.978
  +1.444	  +1.566	 +30.000	 +50.000	0.979	0.001	0.982	0.001	0.979	0.980	0.981	0.982
  +1.566	  +2.000	 +30.000	 +50.000	0.989	0.001	0.991	0.001	0.989	0.989	0.992	0.991
  +2.000	  +2.500	 +30.000	 +50.000	0.981	0.001	0.986	0.001	0.980	0.980	0.985	0.987
  -2.500	  -2.000	 +50.000	 +90.000	0.990	0.001	0.993	0.001	0.990	0.989	0.992	0.993
  -2.000	  -1.566	 +50.000	 +90.000	0.992	0.001	0.994	0.001	0.992	0.992	0.993	0.995
  -1.566	  -1.444	 +50.000	 +90.000	0.976	0.001	0.981	0.002	0.976	0.974	0.981	0.981
  -1.444	  -0.800	 +50.000	 +90.000	0.977	0.001	0.985	0.001	0.977	0.977	0.984	0.985
  -0.800	  +0.000	 +50.000	 +90.000	0.978	0.001	0.986	0.001	0.978	0.978	0.986	0.986
  +0.000	  +0.800	 +50.000	 +90.000	0.970	0.001	0.987	0.001	0.970	0.970	0.988	0.987
  +0.800	  +1.444	 +50.000	 +90.000	0.978	0.001	0.985	0.001	0.978	0.978	0.986	0.985
  +1.444	  +1.566	 +50.000	 +90.000	0.981	0.001	0.984	0.002	0.981	0.981	0.983	0.983
  +1.566	  +2.000	 +50.000	 +90.000	0.992	0.001	0.995	0.001	0.993	0.993	0.994	0.995
  +2.000	  +2.500	 +50.000	 +90.000	0.990	0.001	0.992	0.001	0.990	0.987	0.991	0.993
  -2.500	  -2.000	 +90.000	+150.000	0.995	0.002	0.994	0.004	0.995	0.995	0.993	0.993
  -2.000	  -1.566	 +90.000	+150.000	0.998	0.001	0.997	0.002	0.998	0.998	0.999	0.997
  -1.566	  -1.444	 +90.000	+150.000	0.962	0.007	0.981	0.010	0.962	0.960	0.959	0.984
  -1.444	  -0.800	 +90.000	+150.000	0.985	0.001	0.994	0.001	0.985	0.984	0.994	0.993
  -0.800	  +0.000	 +90.000	+150.000	0.983	0.001	0.990	0.001	0.983	0.982	0.987	0.991
  +0.000	  +0.800	 +90.000	+150.000	0.974	0.001	0.993	0.001	0.975	0.973	0.993	0.993
  +0.800	  +1.444	 +90.000	+150.000	0.987	0.001	0.995	0.001	0.986	0.986	0.996	0.995
  +1.444	  +1.566	 +90.000	+150.000	0.953	0.007	0.966	0.013	0.954	0.949	0.972	0.966
  +1.566	  +2.000	 +90.000	+150.000	0.998	0.001	0.997	0.002	0.998	0.998	0.999	0.996
  +2.000	  +2.500	 +90.000	+150.000	0.995	0.002	0.992	0.004	0.996	0.995	0.994	0.991
  -2.500	  -2.000	+150.000	+500.000	0.996	0.003	1.000	0.001	0.996	0.996	1.000	1.000
  -2.000	  -1.566	+150.000	+500.000	1.000	0.001	1.000	0.001	1.000	1.000	1.000	1.000
  -1.566	  -1.444	+150.000	+500.000	0.944	0.016	1.000	0.001	0.944	0.947	1.000	1.000
  -1.444	  -0.800	+150.000	+500.000	0.985	0.002	0.992	0.003	0.985	0.984	0.995	0.992
  -0.800	  +0.000	+150.000	+500.000	0.983	0.002	0.992	0.002	0.983	0.983	0.989	0.992
  +0.000	  +0.800	+150.000	+500.000	0.975	0.002	0.991	0.003	0.974	0.972	0.997	0.991
  +0.800	  +1.444	+150.000	+500.000	0.986	0.002	0.997	0.002	0.986	0.985	0.997	1.000
  +1.444	  +1.566	+150.000	+500.000	0.943	0.017	1.000	0.001	0.945	0.943	1.000	1.000
  +1.566	  +2.000	+150.000	+500.000	1.000	0.001	1.000	0.001	1.000	1.000	1.000	1.000
  +2.000	  +2.500	+150.000	+500.000	1.000	0.001	1.000	0.001	1.000	1.000	1.000	1.000
